RegId,RegionId,RegionName,RegionTypeId,RegionTypeName,DangerLevel,ValidFrom,ValidTo,NextWarningTime,PublishTime,DangerIncreaseTime,DangerDecreaseTime,MainText,LangKey
0,3022,Trollheimen,10,A,0,2018-09-12T00:00:00,2018-09-12T23:59:59,2018-09-12T17:00:00,2018-09-12T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-09-13T00:00:00,2018-09-13T23:59:59,2018-09-12T17:00:00,2018-09-13T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-09-14T00:00:00,2018-09-14T23:59:59,2018-09-14T17:00:00,2018-09-14T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-09-15T00:00:00,2018-09-15T23:59:59,2018-09-15T17:00:00,2018-09-15T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-09-16T00:00:00,2018-09-16T23:59:59,2018-09-15T17:00:00,2018-09-16T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-09-17T00:00:00,2018-09-17T23:59:59,2018-09-17T17:00:00,2018-09-17T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-09-18T00:00:00,2018-09-18T23:59:59,2018-09-17T17:00:00,2018-09-18T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-09-19T00:00:00,2018-09-19T23:59:59,2018-09-19T17:00:00,2018-09-19T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-09-20T00:00:00,2018-09-20T23:59:59,2018-09-19T17:00:00,2018-09-20T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-09-21T00:00:00,2018-09-21T23:59:59,2018-09-21T17:00:00,2018-09-21T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-09-22T00:00:00,2018-09-22T23:59:59,2018-09-22T17:00:00,2018-09-22T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-09-23T00:00:00,2018-09-23T23:59:59,2018-09-22T17:00:00,2018-09-23T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-09-24T00:00:00,2018-09-24T23:59:59,2018-09-24T17:00:00,2018-09-24T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-09-25T00:00:00,2018-09-25T23:59:59,2018-09-24T17:00:00,2018-09-25T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-09-26T00:00:00,2018-09-26T23:59:59,2018-09-26T17:00:00,2018-09-26T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-09-27T00:00:00,2018-09-27T23:59:59,2018-09-26T17:00:00,2018-09-27T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-09-28T00:00:00,2018-09-28T23:59:59,2018-09-28T17:00:00,2018-09-28T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-09-29T00:00:00,2018-09-29T23:59:59,2018-09-29T17:00:00,2018-09-29T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-09-30T00:00:00,2018-09-30T23:59:59,2018-09-29T17:00:00,2018-09-30T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-01T00:00:00,2018-10-01T23:59:59,2018-10-01T17:00:00,2018-10-01T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-02T00:00:00,2018-10-02T23:59:59,2018-10-01T17:00:00,2018-10-02T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-03T00:00:00,2018-10-03T23:59:59,2018-10-03T17:00:00,2018-10-03T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-04T00:00:00,2018-10-04T23:59:59,2018-10-03T17:00:00,2018-10-04T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-05T00:00:00,2018-10-05T23:59:59,2018-10-05T17:00:00,2018-10-05T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-06T00:00:00,2018-10-06T23:59:59,2018-10-06T17:00:00,2018-10-06T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-07T00:00:00,2018-10-07T23:59:59,2018-10-06T17:00:00,2018-10-07T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-08T00:00:00,2018-10-08T23:59:59,2018-10-08T17:00:00,2018-10-08T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-09T00:00:00,2018-10-09T23:59:59,2018-10-08T17:00:00,2018-10-09T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-10T00:00:00,2018-10-10T23:59:59,2018-10-10T17:00:00,2018-10-10T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-11T00:00:00,2018-10-11T23:59:59,2018-10-10T17:00:00,2018-10-11T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-12T00:00:00,2018-10-12T23:59:59,2018-10-12T17:00:00,2018-10-12T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-13T00:00:00,2018-10-13T23:59:59,2018-10-13T17:00:00,2018-10-13T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-14T00:00:00,2018-10-14T23:59:59,2018-10-13T17:00:00,2018-10-14T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-15T00:00:00,2018-10-15T23:59:59,2018-10-15T17:00:00,2018-10-15T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-16T00:00:00,2018-10-16T23:59:59,2018-10-15T17:00:00,2018-10-16T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-17T00:00:00,2018-10-17T23:59:59,2018-10-17T17:00:00,2018-10-17T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-18T00:00:00,2018-10-18T23:59:59,2018-10-17T17:00:00,2018-10-18T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-19T00:00:00,2018-10-19T23:59:59,2018-10-19T17:00:00,2018-10-19T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-20T00:00:00,2018-10-20T23:59:59,2018-10-20T17:00:00,2018-10-20T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-21T00:00:00,2018-10-21T23:59:59,2018-10-20T17:00:00,2018-10-21T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-22T00:00:00,2018-10-22T23:59:59,2018-10-22T17:00:00,2018-10-22T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-23T00:00:00,2018-10-23T23:59:59,2018-10-22T17:00:00,2018-10-23T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-24T00:00:00,2018-10-24T23:59:59,2018-10-24T17:00:00,2018-10-24T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-25T00:00:00,2018-10-25T23:59:59,2018-10-24T17:00:00,2018-10-25T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-26T00:00:00,2018-10-26T23:59:59,2018-10-26T17:00:00,2018-10-26T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-27T00:00:00,2018-10-27T23:59:59,2018-10-27T17:00:00,2018-10-27T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-28T00:00:00,2018-10-28T23:59:59,2018-10-27T17:00:00,2018-10-28T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-29T00:00:00,2018-10-29T23:59:59,2018-10-29T17:00:00,2018-10-29T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-30T00:00:00,2018-10-30T23:59:59,2018-10-29T17:00:00,2018-10-30T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-10-31T00:00:00,2018-10-31T23:59:59,2018-10-31T17:00:00,2018-10-31T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-01T00:00:00,2018-11-01T23:59:59,2018-10-31T17:00:00,2018-11-01T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-02T00:00:00,2018-11-02T23:59:59,2018-11-02T17:00:00,2018-11-02T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-03T00:00:00,2018-11-03T23:59:59,2018-11-03T17:00:00,2018-11-03T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-04T00:00:00,2018-11-04T23:59:59,2018-11-03T17:00:00,2018-11-04T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-05T00:00:00,2018-11-05T23:59:59,2018-11-05T17:00:00,2018-11-05T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-06T00:00:00,2018-11-06T23:59:59,2018-11-05T17:00:00,2018-11-06T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-07T00:00:00,2018-11-07T23:59:59,2018-11-07T17:00:00,2018-11-07T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-08T00:00:00,2018-11-08T23:59:59,2018-11-07T17:00:00,2018-11-08T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-09T00:00:00,2018-11-09T23:59:59,2018-11-09T17:00:00,2018-11-09T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-10T00:00:00,2018-11-10T23:59:59,2018-11-10T17:00:00,2018-11-10T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-11T00:00:00,2018-11-11T23:59:59,2018-11-10T17:00:00,2018-11-11T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-12T00:00:00,2018-11-12T23:59:59,2018-11-12T17:00:00,2018-11-12T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-13T00:00:00,2018-11-13T23:59:59,2018-11-12T17:00:00,2018-11-13T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-14T00:00:00,2018-11-14T23:59:59,2018-11-14T17:00:00,2018-11-14T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-15T00:00:00,2018-11-15T23:59:59,2018-11-14T17:00:00,2018-11-15T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-16T00:00:00,2018-11-16T23:59:59,2018-11-16T17:00:00,2018-11-16T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-17T00:00:00,2018-11-17T23:59:59,2018-11-17T17:00:00,2018-11-17T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-18T00:00:00,2018-11-18T23:59:59,2018-11-17T17:00:00,2018-11-18T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-19T00:00:00,2018-11-19T23:59:59,2018-11-19T17:00:00,2018-11-19T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-20T00:00:00,2018-11-20T23:59:59,2018-11-19T17:00:00,2018-11-20T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-21T00:00:00,2018-11-21T23:59:59,2018-11-21T17:00:00,2018-11-21T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-22T00:00:00,2018-11-22T23:59:59,2018-11-21T17:00:00,2018-11-22T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-23T00:00:00,2018-11-23T23:59:59,2018-11-23T17:00:00,2018-11-23T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-24T00:00:00,2018-11-24T23:59:59,2018-11-24T17:00:00,2018-11-24T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-25T00:00:00,2018-11-25T23:59:59,2018-11-24T17:00:00,2018-11-25T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-26T00:00:00,2018-11-26T23:59:59,2018-11-26T17:00:00,2018-11-26T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-27T00:00:00,2018-11-27T23:59:59,2018-11-26T17:00:00,2018-11-27T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-28T00:00:00,2018-11-28T23:59:59,2018-11-28T17:00:00,2018-11-28T00:00:00,,,Ikke vurdert,1
0,3022,Trollheimen,10,A,0,2018-11-29T00:00:00,2018-11-29T23:59:59,2018-11-28T17:00:00,2018-11-29T00:00:00,,,Ikke vurdert,1
169465,3022,Trollheimen,10,A,0,2018-11-30T00:00:00,2018-11-30T23:59:59,2018-11-30T16:00:00,2018-11-30T15:23:25.063,,,,1
169590,3022,Trollheimen,10,A,1,2018-12-01T00:00:00,2018-12-01T23:59:59,2018-11-30T16:00:00,2018-11-30T15:23:25.423,,,"Det er lite eller ingen snø, og liten skredfare de få plassene snøen fra oktober ligger.",1
169659,3022,Trollheimen,10,A,1,2018-12-02T00:00:00,2018-12-02T23:59:59,2018-12-01T16:00:00,2018-12-01T15:38:17.363,,,"Det er lite eller ingen snø, og liten skredfare de få plassene snøen fra oktober ligger.",1
169804,3022,Trollheimen,10,A,1,2018-12-03T00:00:00,2018-12-03T23:59:59,2018-12-02T16:00:00,2018-12-02T15:30:41.397,,,"Generelt lite snø og hard snøoverflate, men i områder hvor det kommer nedbør kan man i enkelte leformasjoner løse ut små flak av innblåst nysnø høyt til fjells",1
169923,3022,Trollheimen,10,A,2,2018-12-04T00:00:00,2018-12-04T23:59:59,2018-12-03T16:00:00,2018-12-03T15:31:21.923,,,Lite snø og stabile forhold i lavereliggende deler av regionen. Nysnø og vind kan skape ustabile forhold i høyfjellet der det ligger snø fra oktober som base. ,1
169998,3022,Trollheimen,10,A,2,2018-12-05T00:00:00,2018-12-05T23:59:59,2018-12-04T16:00:00,2018-12-04T15:37:43.51,,,"Vind og nysnø kan gi ustabile forhold i nokre bratte heng. Unngå leområde kor det samlar seg fersk fokksnø, typisk bak ryggar, i søkk og renneformasjonar.",1
170089,3022,Trollheimen,10,A,1,2018-12-06T00:00:00,2018-12-06T23:59:59,2018-12-05T16:00:00,2018-12-05T15:36:39.71,,,"Snøen og skredproblemet er i enkelte forsenkingar, renner og små botnar. Det er lite snø og avblåst ellers i terrenget.",1
170207,3022,Trollheimen,10,A,2,2018-12-07T00:00:00,2018-12-07T23:59:59,2018-12-06T16:00:00,2018-12-06T15:39:22.7,,,Kraftig vind kan legge opp ustabile fokksnøflak i le for store henteområder. Lite snø og avblåst ellers i terrenget.,1
170375,3022,Trollheimen,10,A,2,2018-12-08T00:00:00,2018-12-08T23:59:59,2018-12-07T16:00:00,2018-12-07T15:38:25.8,,,Det finst fersk fokksnø i leformasjonar i terrenget. Skred er lettast å løyse ut der fokksnølaget er tynt eller mjukt. Minkande skredfare i løpet av dagen.,1
170468,3022,Trollheimen,10,A,3,2018-12-09T00:00:00,2018-12-09T23:59:59,2018-12-08T16:00:00,2018-12-08T15:33:29.437,,,Bygevær gjør at skredforholdene vil variere i regionen. Unngå leområder der det legger seg opp ferske nysnøflak.,1
170581,3022,Trollheimen,10,A,3,2018-12-10T00:00:00,2018-12-10T23:59:59,2018-12-09T16:00:00,2018-12-09T15:25:07.517,,,Unngå terrengfeller og store bratte heng til nysnøen har stabilisert seg. Enkelte naturlig utløste skred kan forekomme. ,1
170690,3022,Trollheimen,10,A,3,2018-12-11T00:00:00,2018-12-11T23:59:59,2018-12-10T16:00:00,2018-12-10T15:16:42.007,,,Unngå terrengfeller og store bratte heng til nysnøen har stabilisert seg.,1
170865,3022,Trollheimen,10,A,2,2018-12-12T00:00:00,2018-12-12T23:59:59,2018-12-11T16:00:00,2018-12-11T15:27:49.257,,,Vær varsom i terreng der nysnøen har bundet seg i mjuke flak til nysnøen har stabilisert seg.,1
171005,3022,Trollheimen,10,A,2,2018-12-13T00:00:00,2018-12-13T23:59:59,2018-12-13T16:00:00,2018-12-12T15:32:44.707,,,Lokalt ustabile forhold. Nysnø og vind har dannet nysnøflak i høyden.,1
171164,3022,Trollheimen,10,A,1,2018-12-14T00:00:00,2018-12-14T23:59:59,2018-12-14T16:00:00,2018-12-13T15:28:51.397,,,"Stort sett lite snø i regionen, men ver forsiktig i leområder som samlar fokksnø. Hugs at også små skred kan få store konsekvensar pga oppstikkande stein.",1
171330,3022,Trollheimen,10,A,2,2018-12-15T00:00:00,2018-12-15T23:59:59,2018-12-15T16:00:00,2018-12-14T15:32:42.56,,,Økende vind utover dagen vil gi fersk fokksnø i leformasjonar i terrenget. Flak kan noen steder legge seg over svakt lag av overflaterim.,1
171429,3022,Trollheimen,10,A,2,2018-12-16T00:00:00,2018-12-16T23:59:59,2018-12-16T16:00:00,2018-12-15T15:16:46.503,,,Økende vind utover dagen vil gi fersk fokksnø i leformasjonar i terrenget. Flak kan noen steder legge seg over svakt lag av overflaterim.,1
171553,3022,Trollheimen,10,A,2,2018-12-17T00:00:00,2018-12-17T23:59:59,2018-12-17T16:00:00,2018-12-16T15:16:59.96,,,Det ligger fersk fokksnø i leformasjonar i terrenget. Skred er lettest å løse ut der fokksnøflakene er tynne eller myke.,1
171657,3022,Trollheimen,10,A,2,2018-12-18T00:00:00,2018-12-18T23:59:59,2018-12-18T16:00:00,2018-12-17T15:18:16.793,,,Det ligger fokksnø i leformasjonar i terrenget. Skred er lettest å løse ut der fokksnøflakene er tynne eller myke.,1
171775,3022,Trollheimen,10,A,2,2018-12-19T00:00:00,2018-12-19T23:59:59,2018-12-19T16:00:00,2018-12-18T15:26:41.943,,,Det ligger fokksnø i leformasjonar i terrenget. Skred er lettest å løse ut der fokksnøflakene er tynne eller myke.,1
171917,3022,Trollheimen,10,A,2,2018-12-20T00:00:00,2018-12-20T23:59:59,2018-12-20T16:00:00,2018-12-19T15:15:39.913,,,Det ligger fokksnø i leformasjonar i terrenget. Skred er lettest å løse ut der fokksnøflakene er tynne eller myke.,1
172043,3022,Trollheimen,10,A,1,2018-12-21T00:00:00,2018-12-21T23:59:59,2018-12-21T16:00:00,2018-12-20T15:26:56.84,,,"Generelt stabile forhold, men vær likevel forsiktig i bratt terreng der det finst myke fokksnøflak som kan være lette å påvirke.",1
172159,3022,Trollheimen,10,A,1,2018-12-22T00:00:00,2018-12-22T23:59:59,2018-12-22T16:00:00,2018-12-21T15:42:00.003,,,"Generelt stabile forhold, men vær likevel forsiktig i bratt terreng der det finnes myke fokksnøflak som kan være lette å påvirke.",1
172264,3022,Trollheimen,10,A,1,2018-12-23T00:00:00,2018-12-23T23:59:59,2018-12-23T16:00:00,2018-12-22T15:12:11.48,,,"Stort sett lite snø i regionen, men vær forsiktig i leområder som samler fokksnø. Husk at også små skred kan få store konsekvenser pga oppstikkende stein.",1
172364,3022,Trollheimen,10,A,3,2018-12-24T00:00:00,2018-12-24T23:59:59,2018-12-24T16:00:00,2018-12-23T15:11:27.69,,,"Vær forsiktig i leområder der det samler seg fokksnø, feks. bak rygger, i søkk og renneformasjoner. Skredfaren øker utover ettermiddagen og kvelden.",1
172461,3022,Trollheimen,10,A,3,2018-12-25T00:00:00,2018-12-25T23:59:59,2018-12-25T16:00:00,2018-12-24T15:15:47.79,,,"Vær forsiktig i leområder der det samler seg fokksnø, feks. bak rygger, i søkk og renneformasjoner. ",1
172531,3022,Trollheimen,10,A,3,2018-12-26T00:00:00,2018-12-26T23:59:59,2018-12-26T16:00:00,2018-12-25T15:31:59.78,,,Faren øker med mildvær og regn. Unngå løsneområder og utløpsområder for skred. Høyere til fjells finnes ustabile fokksnø- og nysnøflak i leområder.,1
172823,3022,Trollheimen,10,A,2,2018-12-27T00:00:00,2018-12-27T23:59:59,2018-12-27T16:00:00,2018-12-27T08:28:13.5,,,"Vær forsiktig i bratt terreng med ferske nysnøflak, særlig høyt til fjells.",1
172829,3022,Trollheimen,10,A,2,2018-12-28T00:00:00,2018-12-28T23:59:59,2018-12-28T16:00:00,2018-12-27T15:28:23.443,,,Lokalt ustabile forhold. Nysnø og vind har dannet nysnøflak i høyden.,1
172926,3022,Trollheimen,10,A,2,2018-12-29T00:00:00,2018-12-29T23:59:59,2018-12-29T16:00:00,2018-12-28T15:43:48.957,,,Lokalt ustabile forhold. Nysnø og vind har dannet fokksnøflak i høyden.,1
173159,3022,Trollheimen,10,A,2,2018-12-30T00:00:00,2018-12-30T23:59:59,2018-12-30T16:00:00,2018-12-30T08:06:15.71,,,Nysnø og vind kan skape ustabile forhold i høyfjellet. Mer stabile forhold i ytre og lavereliggende deler av regionen.,1
173148,3022,Trollheimen,10,A,3,2018-12-31T00:00:00,2018-12-31T23:59:59,2018-12-31T16:00:00,2018-12-30T15:24:19.007,,,Våte naturlig utløste flakskred/løssnøskred kan forekomme. Faren opprettholdes så lenge det regner. Unngå potensielle løsneområder og utløpsområder for skred.,1
173344,3022,Trollheimen,10,A,3,2019-01-01T00:00:00,2019-01-01T23:59:59,2019-01-01T16:00:00,2018-12-31T15:22:52.847,,,Krevende forhold i fjellet  med svært kraftig vind og mye nedbør vil føre til ustabile fokksnøflak i leområder. ,1
173447,3022,Trollheimen,10,A,3,2019-01-02T00:00:00,2019-01-02T23:59:59,2019-01-02T16:00:00,2019-01-01T15:22:55.887,,,"Ver forsiktig i leområde der det samlar seg fokksnø, td. bak ryggar, i søkk og renneformasjonar. Lettast å løyse ut skred der fokksnølaget er tynt eller mjukt.",1
173522,3022,Trollheimen,10,A,3,2019-01-03T00:00:00,2019-01-03T23:59:59,2019-01-03T16:00:00,2019-01-02T15:22:50.497,,,Generelt ustabile forhold i fjellet. Unngå leområder og andre terrengformasjoner hvor vinden har lagt fra seg mye nysnø. Naturlig utløste skred kan forekomme.,1
173698,3022,Trollheimen,10,A,4,2019-01-04T00:00:00,2019-01-04T23:59:59,2019-01-03T16:00:00,2019-01-03T13:57:51.17,,,Temperaturstigning og mye regn gir stor skredfare i fjellet. Unngå skredterreng. I områder med mindre snø vil skredfaren være lavere.,1
173930,3022,Trollheimen,10,A,2,2019-01-05T00:00:00,2019-01-05T23:59:59,2019-01-04T16:00:00,2019-01-04T15:28:10.587,,,Høyt vanninnhold i snøen gir fare for noen våte skred i lavlandet. I høyfjellet forventes det ferske nysnøflak i noen leområder. ,1
174056,3022,Trollheimen,10,A,2,2019-01-06T00:00:00,2019-01-06T23:59:59,2019-01-05T16:00:00,2019-01-05T15:22:47.52,,,Lokalt ustabile forhold. Ha ulik tilnærming til vått og tørt snødekke. Fare for ustabile nysnøflak i høyden.,1
174219,3022,Trollheimen,10,A,1,2019-01-07T00:00:00,2019-01-07T23:59:59,2019-01-06T16:00:00,2019-01-06T15:22:35.633,,,"Litt nysnø fører til ustabile nysnøflak i enkelte leområder, ellers stort sett stabile forhold. ",1
174360,3022,Trollheimen,10,A,3,2019-01-08T00:00:00,2019-01-08T23:59:59,2019-01-08T16:00:00,2019-01-07T15:45:38.08,,,Faregraden vil øke mot faregrad 3-betydelig i takt med økende nedbør og vind. De områdene som får mest nedbør vil være mest utsatt. Unngå leområder.,1
174493,3022,Trollheimen,10,A,3,2019-01-09T00:00:00,2019-01-09T23:59:59,2019-01-09T16:00:00,2019-01-08T15:41:09.67,,,Det finnes mange ferske nysnøflak i fjellet og snødekket trenger tid til å stabilisere seg. Unngå terrengfeller og bratte heng.,1
174661,3022,Trollheimen,10,A,3,2019-01-10T00:00:00,2019-01-10T23:59:59,2019-01-10T16:00:00,2019-01-09T15:31:49.963,,,Under 1200 moh kan temperaturstigning og regn føre til naturlig utløste skred. Kraftig vindøkning utover dagen gir fare for flakskred i høyden.,1
174848,3022,Trollheimen,10,A,3,2019-01-11T00:00:00,2019-01-11T23:59:59,2019-01-11T16:00:00,2019-01-10T15:33:51.95,,,"Ver forsiktig i leområde der det samlar seg fokksnø, td. bak ryggar, i søkk og renneformasjonar. Lettast å løyse ut skred der fokksnølaget er tynt eller mjukt.",1
175080,3022,Trollheimen,10,A,2,2019-01-12T00:00:00,2019-01-12T23:59:59,2019-01-12T16:00:00,2019-01-11T15:30:23.657,,,Det finst fersk fokksnø i leformasjonar i terrenget. Skred er lettast å løyse ut der fokksnølaget er tynt eller mjukt. ,1
175195,3022,Trollheimen,10,A,3,2019-01-13T00:00:00,2019-01-13T23:59:59,2019-01-13T16:00:00,2019-01-12T15:47:12.827,,,"Unngå leområder med fersk fokksnø. Unngå også områder der snødekket over svakt lag er tynt, eksempelvis nær rygger og på konvekse terrengformasjoner.",1
175563,3022,Trollheimen,10,A,4,2019-01-14T00:00:00,2019-01-14T23:59:59,2019-01-14T16:00:00,2019-01-14T10:16:21.257,,,Kraftig vindøkning vil føre til stor vindtransport av snø inn i leheng. Skred kan utløses både naturlig og av skiløper. Unngå alt skredterreng.,1
175601,3022,Trollheimen,10,A,3,2019-01-15T00:00:00,2019-01-15T23:59:59,2019-01-15T16:00:00,2019-01-14T15:54:04.207,,,"Ver forsiktig i leområde der det samlar seg fokksnø, td. bak ryggar, i søkk og renneformasjonar. Lettast å løyse ut skred der fokksnølaget er tynt eller mjukt.",1
175775,3022,Trollheimen,10,A,2,2019-01-16T00:00:00,2019-01-16T23:59:59,2019-01-16T16:00:00,2019-01-15T15:43:32.047,,,Eldre fokksnøflak kan gi større skred. Det ligger fokksnø i leformasjonar i terrenget. Skred er lettest å løse ut der fokksnøflakene er tynne eller myke. ,1
175901,3022,Trollheimen,10,A,3,2019-01-17T00:00:00,2019-01-17T23:59:59,2019-01-17T16:00:00,2019-01-16T15:39:58.59,,,Unngå terrengfeller og store bratte heng til nysnøen har stabilisert seg. Enkelte naturlig utløste skred kan forekomme.,1
176136,3022,Trollheimen,10,A,3,2019-01-18T00:00:00,2019-01-18T23:59:59,2019-01-17T16:00:00,2019-01-17T15:46:27.227,,,Unngå terrengfeller og store bratte heng til nysnøen har stabilisert seg. Enkelte naturlig utløste skred kan forekomme.,1
176355,3022,Trollheimen,10,A,3,2019-01-19T00:00:00,2019-01-19T23:59:59,2019-01-18T16:00:00,2019-01-18T15:53:14.383,,,Unngå terrengfeller og store bratte heng til nysnøen har stabilisert seg. Enkelte naturlig utløste skred kan forekomme.,1
176455,3022,Trollheimen,10,A,2,2019-01-20T00:00:00,2019-01-20T23:59:59,2019-01-19T16:00:00,2019-01-19T15:39:42.147,,,Ver varsom i terreng som har samla fokksnø. Skred er lettast å løyse ut der fokksnølaget er tynt eller mjukt.,1
176626,3022,Trollheimen,10,A,3,2019-01-21T00:00:00,2019-01-21T23:59:59,2019-01-20T16:00:00,2019-01-20T15:27:43.637,,,"Vindauke fører til auka skredfare. Unngå leområde der det samlar seg fersk fokksnø, typisk bak ryggar, i søkk og renneformasjonar.",1
176777,3022,Trollheimen,10,A,2,2019-01-22T00:00:00,2019-01-22T23:59:59,2019-01-21T16:00:00,2019-01-21T15:32:42.33,,, Det finst fersk fokksnø i leformasjonar i terrenget. Skred er lettast å løyse ut der fokksnølaget er tynt eller mjukt.,1
